Date,Open,High,Low,Close,Adj Close,Volume
1998-01-23,444.529999,444.529999,444.529999,444.529999,444.529999,0
1998-01-26,447.290009,447.290009,447.290009,447.290009,447.290009,0
1998-01-27,460.089996,460.089996,460.089996,460.089996,460.089996,0
1998-01-28,460.089996,460.089996,460.089996,460.089996,460.089996,0
1998-01-29,460.089996,460.089996,460.089996,460.089996,460.089996,0
1998-01-30,460.089996,460.089996,460.089996,460.089996,460.089996,0
1998-02-02,523.570007,523.570007,523.570007,523.570007,523.570007,0
1998-02-03,520.059998,520.059998,520.059998,520.059998,520.059998,0
1998-02-04,508.820007,508.820007,508.820007,508.820007,508.820007,0
1998-02-05,516.020020,516.020020,516.020020,516.020020,516.020020,0
1998-02-06,517.020020,517.020020,517.020020,517.020020,517.020020,0
1998-02-09,536.090027,536.090027,536.090027,536.090027,536.090027,0
1998-02-10,536.469971,536.469971,536.469971,536.469971,536.469971,0
1998-02-11,532.739990,532.739990,532.739990,532.739990,532.739990,0
1998-02-12,524.039978,524.039978,524.039978,524.039978,524.039978,0
1998-02-13,507.500000,507.500000,507.500000,507.500000,507.500000,0
1998-02-17,504.839996,504.839996,504.839996,504.839996,504.839996,0
1998-02-18,526.630005,526.630005,526.630005,526.630005,526.630005,0
1998-02-19,521.750000,521.750000,521.750000,521.750000,521.750000,0
1998-02-20,523.289978,523.289978,523.289978,523.289978,523.289978,0
1998-02-23,526.989990,526.989990,526.989990,526.989990,526.989990,0
1998-02-24,526.109985,526.109985,526.109985,526.109985,526.109985,0
1998-02-25,534.450012,534.450012,534.450012,534.450012,534.450012,0
1998-02-26,550.640015,550.640015,550.640015,550.640015,550.640015,0
1998-02-27,563.710022,563.710022,563.710022,563.710022,563.710022,0
1998-03-02,555.830017,555.830017,555.830017,555.830017,555.830017,0
1998-03-03,560.840027,560.840027,560.840027,560.840027,560.840027,0
1998-03-04,556.520020,556.520020,556.520020,556.520020,556.520020,0
1998-03-05,530.580017,530.580017,530.580017,530.580017,530.580017,0
1998-03-06,535.950012,535.950012,535.950012,535.950012,535.950012,0
1998-03-09,539.770020,539.770020,539.770020,539.770020,539.770020,0
1998-03-10,535.460022,535.460022,535.460022,535.460022,535.460022,0
1998-03-11,545.669983,545.669983,545.669983,545.669983,545.669983,0
1998-03-12,535.130005,535.130005,535.130005,535.130005,535.130005,0
1998-03-13,542.309998,542.309998,542.309998,542.309998,542.309998,0
1998-03-16,548.580017,548.580017,548.580017,548.580017,548.580017,0
1998-03-17,552.010010,552.010010,552.010010,552.010010,552.010010,0
1998-03-18,546.159973,546.159973,546.159973,546.159973,546.159973,0
1998-03-19,561.309998,561.309998,561.309998,561.309998,561.309998,0
1998-03-20,567.260010,567.260010,567.260010,567.260010,567.260010,0
1998-03-23,568.390015,568.390015,568.390015,568.390015,568.390015,0
1998-03-24,571.719971,571.719971,571.719971,571.719971,571.719971,0
1998-03-25,579.419983,579.419983,579.419983,579.419983,579.419983,0
1998-03-26,575.940002,575.940002,575.940002,575.940002,575.940002,0
1998-03-27,574.440002,574.440002,574.440002,574.440002,574.440002,0
1998-03-30,562.859985,562.859985,562.859985,562.859985,562.859985,0
1998-03-31,563.700012,563.700012,563.700012,563.700012,563.700012,0
1998-04-01,555.200012,555.200012,555.200012,555.200012,555.200012,0
1998-04-02,547.880005,547.880005,547.880005,547.880005,547.880005,0
1998-04-03,541.140015,541.140015,541.140015,541.140015,541.140015,0
1998-04-06,541.140015,541.140015,541.140015,541.140015,541.140015,0
1998-04-07,540.489990,540.489990,540.489990,540.489990,540.489990,0
1998-04-08,552.830017,552.830017,552.830017,552.830017,552.830017,0
1998-04-09,553.349976,553.349976,553.349976,553.349976,553.349976,0
1998-04-13,553.349976,553.349976,553.349976,553.349976,553.349976,0
1998-04-14,557.210022,557.210022,557.210022,557.210022,557.210022,0
1998-04-15,554.309998,554.309998,554.309998,554.309998,554.309998,0
1998-04-16,546.559998,546.559998,546.559998,546.559998,546.559998,0
1998-04-17,537.719971,537.719971,537.719971,537.719971,537.719971,0
1998-04-20,545.190002,545.190002,545.190002,545.190002,545.190002,0
1998-04-21,536.679993,536.679993,536.679993,536.679993,536.679993,0
1998-04-22,536.530029,536.530029,536.530029,536.530029,536.530029,0
1998-04-23,533.799988,533.799988,533.799988,533.799988,533.799988,0
1998-04-24,532.369995,532.369995,532.369995,532.369995,532.369995,0
1998-04-27,518.260010,518.260010,518.260010,518.260010,518.260010,0
1998-04-28,523.250000,523.250000,523.250000,523.250000,523.250000,0
1998-04-29,512.309998,512.309998,512.309998,512.309998,512.309998,0
1998-04-30,507.350006,507.350006,507.350006,507.350006,507.350006,0
1998-05-01,515.830017,515.830017,515.830017,515.830017,515.830017,0
1998-05-04,509.790009,509.790009,509.790009,509.790009,509.790009,0
1998-05-05,495.579987,495.579987,495.579987,495.579987,495.579987,0
1998-05-06,493.470001,493.470001,493.470001,493.470001,493.470001,0
1998-05-07,486.799988,486.799988,486.799988,486.799988,486.799988,0
1998-05-08,491.480011,491.480011,491.480011,491.480011,491.480011,0
1998-05-11,493.670013,493.670013,493.670013,493.670013,493.670013,0
1998-05-12,481.470001,481.470001,481.470001,481.470001,481.470001,0
1998-05-13,463.079987,463.079987,463.079987,463.079987,463.079987,0
1998-05-14,469.299988,469.299988,469.299988,469.299988,469.299988,0
1998-05-15,466.899994,466.899994,466.899994,466.899994,466.899994,0
1998-05-18,461.429993,461.429993,461.429993,461.429993,461.429993,0
1998-05-19,462.910004,462.910004,462.910004,462.910004,462.910004,0
1998-05-20,468.100006,468.100006,468.100006,468.100006,468.100006,0
1998-05-21,473.869995,473.869995,473.869995,473.869995,473.869995,0
1998-05-22,468.470001,468.470001,468.470001,468.470001,468.470001,0
1998-05-26,465.320007,465.320007,465.320007,465.320007,465.320007,0
1998-05-27,440.480011,440.480011,440.480011,440.480011,440.480011,0
1998-05-28,435.429993,435.429993,435.429993,435.429993,435.429993,0
1998-05-29,438.200012,438.200012,438.200012,438.200012,438.200012,0
1998-06-01,421.190002,421.190002,421.190002,421.190002,421.190002,0
1998-06-02,420.739990,420.739990,420.739990,420.739990,420.739990,0
1998-06-03,431.350006,431.350006,431.350006,431.350006,431.350006,0
1998-06-04,418.410004,418.410004,418.410004,418.410004,418.410004,0
1998-06-05,418.720001,418.720001,418.720001,418.720001,418.720001,0
1998-06-08,419.089996,419.089996,419.089996,419.089996,419.089996,0
1998-06-09,408.959991,408.959991,408.959991,408.959991,408.959991,0
1998-06-10,388.450012,388.450012,388.450012,388.450012,388.450012,0
1998-06-11,384.609985,384.609985,384.609985,384.609985,384.609985,0
1998-06-12,386.250000,386.250000,386.250000,386.250000,386.250000,0
1998-06-15,362.959991,362.959991,362.959991,362.959991,362.959991,0
1998-06-16,366.519989,366.519989,366.519989,366.519989,366.519989,0
1998-06-17,389.809998,389.809998,389.809998,389.809998,389.809998,0
1998-06-18,415.820007,415.820007,415.820007,415.820007,415.820007,0
1998-06-19,419.350006,419.350006,419.350006,419.350006,419.350006,0
1998-06-22,400.250000,400.250000,400.250000,400.250000,400.250000,0
1998-06-23,401.630005,401.630005,401.630005,401.630005,401.630005,0
1998-06-24,405.179993,405.179993,405.179993,405.179993,405.179993,0
1998-06-25,423.390015,423.390015,423.390015,423.390015,423.390015,0
1998-06-26,420.769989,420.769989,420.769989,420.769989,420.769989,0
1998-06-29,413.059998,413.059998,413.059998,413.059998,413.059998,0
1998-06-30,416.549988,416.549988,416.549988,416.549988,416.549988,0
1998-07-01,416.549988,416.549988,416.549988,416.549988,416.549988,0
1998-07-02,432.760010,432.760010,432.760010,432.760010,432.760010,0
1998-07-06,414.010010,414.010010,414.010010,414.010010,414.010010,0
1998-07-07,411.989990,411.989990,411.989990,411.989990,411.989990,0
1998-07-08,420.940002,420.940002,420.940002,420.940002,420.940002,0
1998-07-09,411.329987,411.329987,411.329987,411.329987,411.329987,0
1998-07-10,400.670013,400.670013,400.670013,400.670013,400.670013,0
1998-07-13,395.230011,395.230011,395.230011,395.230011,395.230011,0
1998-07-14,398.529999,398.529999,398.529999,398.529999,398.529999,0
1998-07-15,411.440002,411.440002,411.440002,411.440002,411.440002,0
1998-07-16,418.250000,418.250000,418.250000,418.250000,418.250000,0
1998-07-17,419.600006,419.600006,419.600006,419.600006,419.600006,0
1998-07-20,413.109985,413.109985,413.109985,413.109985,413.109985,0
1998-07-21,415.910004,415.910004,415.910004,415.910004,415.910004,0
1998-07-22,408.450012,408.450012,408.450012,408.450012,408.450012,0
1998-07-23,397.299988,397.299988,397.299988,397.299988,397.299988,0
1998-07-24,400.649994,400.649994,400.649994,400.649994,400.649994,0
1998-07-27,387.570007,387.570007,387.570007,387.570007,387.570007,0
1998-07-28,384.480011,384.480011,384.480011,384.480011,384.480011,0
1998-07-29,378.559998,378.559998,378.559998,378.559998,378.559998,0
1998-07-30,383.320007,383.320007,383.320007,383.320007,383.320007,0
1998-07-31,384.540009,384.540009,384.540009,384.540009,384.540009,0
1998-08-03,366.290009,366.290009,366.290009,366.290009,366.290009,0
1998-08-04,367.970001,367.970001,367.970001,367.970001,367.970001,0
1998-08-05,363.260010,363.260010,363.260010,363.260010,363.260010,0
1998-08-06,352.709991,352.709991,352.709991,352.709991,352.709991,0
1998-08-07,341.619995,341.619995,341.619995,341.619995,341.619995,0
1998-08-10,342.559998,342.559998,342.559998,342.559998,342.559998,0
1998-08-11,330.390015,330.390015,330.390015,330.390015,330.390015,0
1998-08-12,334.329987,334.329987,334.329987,334.329987,334.329987,0
1998-08-13,325.079987,325.079987,325.079987,325.079987,325.079987,0
1998-08-14,354.119995,354.119995,354.119995,354.119995,354.119995,0
1998-08-17,354.119995,354.119995,354.119995,354.119995,354.119995,0
1998-08-18,353.619995,353.619995,353.619995,353.619995,353.619995,0
1998-08-19,372.929993,372.929993,372.929993,372.929993,372.929993,0
1998-08-20,378.510010,378.510010,378.510010,378.510010,378.510010,0
1998-08-21,368.179993,368.179993,368.179993,368.179993,368.179993,0
1998-08-24,382.440002,382.440002,382.440002,382.440002,382.440002,0
1998-08-25,385.630005,385.630005,385.630005,385.630005,385.630005,0
1998-08-26,382.920013,382.920013,382.920013,382.920013,382.920013,0
1998-08-27,386.929993,386.929993,386.929993,386.929993,386.929993,0
1998-08-28,382.059998,382.059998,382.059998,382.059998,382.059998,0
1998-08-31,354.130005,354.130005,354.130005,354.130005,354.130005,0
1998-09-01,343.880005,343.880005,343.880005,343.880005,343.880005,0
1998-09-02,358.619995,358.619995,358.619995,358.619995,358.619995,0
1998-09-03,357.670013,357.670013,357.670013,357.670013,357.670013,0
1998-09-04,367.500000,367.500000,367.500000,367.500000,367.500000,0
1998-09-08,403.730011,403.730011,403.730011,403.730011,403.730011,0
1998-09-09,389.390015,389.390015,389.390015,389.390015,389.390015,0
1998-09-10,386.829987,386.829987,386.829987,386.829987,386.829987,0
1998-09-11,373.339996,373.339996,373.339996,373.339996,373.339996,0
1998-09-14,378.100006,378.100006,378.100006,378.100006,378.100006,0
1998-09-15,382.829987,382.829987,382.829987,382.829987,382.829987,0
1998-09-16,389.480011,389.480011,389.480011,389.480011,389.480011,0
1998-09-17,375.679993,375.679993,375.679993,375.679993,375.679993,0
1998-09-18,369.739990,369.739990,369.739990,369.739990,369.739990,0
1998-09-21,356.350006,356.350006,356.350006,356.350006,356.350006,0
1998-09-22,366.260010,366.260010,366.260010,366.260010,366.260010,0
1998-09-23,372.829987,372.829987,372.829987,372.829987,372.829987,0
1998-09-24,389.269989,389.269989,389.269989,389.269989,389.269989,0
1998-09-25,382.839996,382.839996,382.839996,382.839996,382.839996,0
1998-09-28,394.940002,394.940002,394.940002,394.940002,394.940002,0
1998-09-29,389.899994,389.899994,389.899994,389.899994,389.899994,0
1998-09-30,392.179993,392.179993,392.179993,392.179993,392.179993,0
1998-10-01,392.179993,392.179993,392.179993,392.179993,392.179993,0
1998-10-02,392.179993,392.179993,392.179993,392.179993,392.179993,0
1998-10-05,376.679993,376.679993,376.679993,376.679993,376.679993,0
1998-10-06,376.679993,376.679993,376.679993,376.679993,376.679993,0
1998-10-07,385.359985,385.359985,385.359985,385.359985,385.359985,0
1998-10-08,396.329987,396.329987,396.329987,396.329987,396.329987,0
1998-10-09,424.670013,424.670013,424.670013,424.670013,424.670013,0
1998-10-12,448.619995,448.619995,448.619995,448.619995,448.619995,0
1998-10-13,449.230011,449.230011,449.230011,449.230011,449.230011,0
1998-10-14,440.079987,440.079987,440.079987,440.079987,440.079987,0
1998-10-15,446.500000,446.500000,446.500000,446.500000,446.500000,0
1998-10-16,487.309998,487.309998,487.309998,487.309998,487.309998,0
1998-10-19,477.820007,477.820007,477.820007,477.820007,477.820007,0
1998-10-20,479.429993,479.429993,479.429993,479.429993,479.429993,0
1998-10-21,480.089996,480.089996,480.089996,480.089996,480.089996,0
1998-10-22,479.260010,479.260010,479.260010,479.260010,479.260010,0
1998-10-23,487.470001,487.470001,487.470001,487.470001,487.470001,0
1998-10-26,485.899994,485.899994,485.899994,485.899994,485.899994,0
1998-10-27,493.489990,493.489990,493.489990,493.489990,493.489990,0
1998-10-28,493.489990,493.489990,493.489990,493.489990,493.489990,0
1998-10-29,494.510010,494.510010,494.510010,494.510010,494.510010,0
1998-10-30,505.929993,505.929993,505.929993,505.929993,505.929993,0
1998-11-02,506.070007,506.070007,506.070007,506.070007,506.070007,0
1998-11-03,514.140015,514.140015,514.140015,514.140015,514.140015,0
1998-11-04,521.469971,521.469971,521.469971,521.469971,521.469971,0
1998-11-05,506.980011,506.980011,506.980011,506.980011,506.980011,0
1998-11-06,502.450012,502.859985,502.450012,502.859985,502.859985,0
1998-11-09,488.190002,488.190002,488.190002,488.190002,488.190002,0
1998-11-10,482.049988,482.049988,482.049988,482.049988,482.049988,0
1998-11-11,503.059998,503.059998,503.059998,503.059998,503.059998,0
1998-11-12,493.140015,493.140015,493.140015,493.140015,493.140015,0
1998-11-13,496.170013,496.170013,496.170013,496.170013,496.170013,0
1998-11-16,511.410004,511.410004,511.410004,511.410004,511.410004,0
1998-11-17,504.040009,504.040009,504.040009,504.040009,504.040009,0
1998-11-18,507.399994,507.399994,507.399994,507.399994,507.399994,0
1998-11-19,512.510010,512.510010,512.510010,512.510010,512.510010,0
1998-11-20,507.329987,507.329987,507.329987,507.329987,507.329987,0
1998-11-23,519.760010,519.760010,519.760010,519.760010,519.760010,0
1998-11-24,537.190002,537.190002,537.190002,537.190002,537.190002,0
1998-11-25,530.659973,530.659973,530.659973,530.659973,530.659973,0
1998-11-27,530.929993,530.929993,530.929993,530.929993,530.929993,0
1998-11-30,514.130005,514.130005,514.130005,514.130005,514.130005,0
1998-12-01,493.070007,493.070007,493.070007,493.070007,493.070007,0
1998-12-02,497.429993,497.429993,497.429993,497.429993,497.429993,0
1998-12-03,497.359985,497.359985,497.359985,497.359985,497.359985,0
1998-12-04,492.929993,492.929993,492.929993,492.929993,492.929993,0
1998-12-07,515.359985,515.359985,515.359985,515.359985,515.359985,0
1998-12-08,511.220001,511.220001,511.220001,511.220001,511.220001,0
1998-12-09,510.799988,510.799988,510.799988,510.799988,510.799988,0
1998-12-10,508.839996,508.839996,508.839996,508.839996,508.839996,0
1998-12-11,491.600006,491.600006,491.600006,491.600006,491.600006,0
1998-12-14,485.250000,485.250000,485.250000,485.250000,485.250000,0
1998-12-15,491.779999,491.779999,491.779999,491.779999,491.779999,0
1998-12-16,491.779999,491.779999,491.779999,491.779999,491.779999,0
1998-12-17,498.640015,498.640015,498.640015,498.640015,498.640015,0
1998-12-18,505.429993,505.429993,505.429993,505.429993,505.429993,0
1998-12-21,513.429993,513.429993,513.429993,513.429993,513.429993,0
1998-12-22,509.440002,509.440002,509.440002,509.440002,509.440002,0
1998-12-23,500.950012,500.950012,500.950012,500.950012,500.950012,0
1998-12-24,507.769989,507.769989,507.769989,507.769989,507.769989,0
1998-12-28,502.059998,502.059998,502.059998,502.059998,502.059998,0
1998-12-29,504.570007,504.570007,504.570007,504.570007,504.570007,0
1998-12-30,499.359985,499.359985,499.359985,499.359985,499.359985,0
1998-12-31,496.119995,496.119995,496.119995,496.119995,496.119995,0
1999-01-04,484.390015,484.390015,484.390015,484.390015,484.390015,0
1999-01-05,488.420013,488.420013,488.420013,488.420013,488.420013,0
1999-01-06,505.609985,505.609985,505.609985,505.609985,505.609985,0
1999-01-07,527.619995,527.619995,527.619995,527.619995,527.619995,0
1999-01-08,528.530029,528.530029,528.530029,528.530029,528.530029,0
1999-01-11,524.820007,524.820007,524.820007,524.820007,524.820007,0
1999-01-12,528.299988,528.299988,528.299988,528.299988,528.299988,0
1999-01-13,506.709991,506.709991,506.709991,506.709991,506.709991,0
1999-01-14,501.269989,501.269989,501.269989,501.269989,501.269989,0
1999-01-15,500.170013,500.170013,500.170013,500.170013,500.170013,0
1999-01-19,506.859985,506.859985,506.859985,506.859985,506.859985,0
1999-01-20,507.730011,507.730011,507.730011,507.730011,507.730011,0
1999-01-21,494.420013,494.420013,494.420013,494.420013,494.420013,0
1999-01-22,478.559998,478.559998,478.559998,478.559998,478.559998,0
1999-01-25,466.829987,466.829987,466.829987,466.829987,466.829987,0
1999-01-26,467.250000,467.250000,467.250000,467.250000,467.250000,0
1999-01-27,477.880005,477.880005,477.880005,477.880005,477.880005,0
1999-01-28,460.010010,460.010010,460.010010,460.010010,460.010010,0
1999-01-29,466.839996,466.839996,466.839996,466.839996,466.839996,0
1999-02-01,470.980011,470.980011,470.980011,470.980011,470.980011,0
1999-02-02,466.750000,466.750000,466.750000,466.750000,466.750000,0
1999-02-03,462.010010,462.010010,462.010010,462.010010,462.010010,0
1999-02-04,462.989990,462.989990,462.989990,462.989990,462.989990,0
1999-02-05,450.570007,450.570007,450.570007,450.570007,450.570007,0
1999-02-08,448.100006,448.100006,448.100006,448.100006,448.100006,0
1999-02-09,453.500000,453.500000,453.500000,453.500000,453.500000,0
1999-02-10,445.160004,445.160004,445.160004,445.160004,445.160004,0
1999-02-11,448.640015,448.640015,448.640015,448.640015,448.640015,0
1999-02-12,462.339996,462.339996,462.339996,462.339996,462.339996,0
1999-02-16,460.700012,460.700012,460.700012,460.700012,460.700012,0
1999-02-17,460.700012,460.700012,460.700012,460.700012,460.700012,0
1999-02-18,460.700012,460.700012,460.700012,460.700012,460.700012,0
1999-02-19,451.950012,451.950012,451.950012,451.950012,451.950012,0
1999-02-22,451.000000,451.049988,451.000000,451.049988,451.049988,0
1999-02-23,459.779999,459.779999,459.779999,459.779999,459.779999,0
1999-02-24,471.670013,471.670013,471.670013,471.670013,471.670013,0
1999-02-25,470.010010,470.010010,470.010010,470.010010,470.010010,0
1999-02-26,479.660004,479.660004,479.660004,479.660004,479.660004,0
1999-03-01,487.239990,487.239990,487.239990,487.239990,487.239990,0
1999-03-02,482.399994,482.399994,482.399994,482.399994,482.399994,0
1999-03-03,483.029999,483.029999,483.029999,483.029999,483.029999,0
1999-03-04,482.540009,482.540009,482.540009,482.540009,482.540009,0
1999-03-05,498.170013,498.170013,498.170013,498.170013,498.170013,0
1999-03-08,499.970001,499.970001,499.970001,499.970001,499.970001,0
1999-03-09,512.770020,512.770020,512.770020,512.770020,512.770020,0
1999-03-10,522.900024,522.900024,522.900024,522.900024,522.900024,0
1999-03-11,519.080017,519.080017,519.080017,519.080017,519.080017,0
1999-03-12,526.210022,526.210022,526.210022,526.210022,526.210022,0
1999-03-15,528.030029,528.030029,528.030029,528.030029,528.030029,0
1999-03-16,531.570007,531.570007,531.570007,531.570007,531.570007,0
1999-03-17,532.659973,532.659973,532.659973,532.659973,532.659973,0
1999-03-18,518.719971,518.719971,518.719971,518.719971,518.719971,0
1999-03-19,539.349976,539.349976,539.349976,539.349976,539.349976,0
1999-03-22,541.140015,541.140015,541.140015,541.140015,541.140015,0
1999-03-23,538.239990,538.239990,538.239990,538.239990,538.239990,0
1999-03-24,522.030029,522.030029,522.030029,522.030029,522.030029,0
1999-03-25,526.969971,526.969971,526.969971,526.969971,526.969971,0
1999-03-26,524.719971,524.719971,524.719971,524.719971,524.719971,0
1999-03-29,518.729980,518.729980,518.729980,518.729980,518.729980,0
1999-03-30,531.179993,531.179993,531.179993,531.179993,531.179993,0
1999-03-31,531.260010,531.260010,531.260010,531.260010,531.260010,0
1999-04-01,537.289978,537.289978,537.289978,537.289978,537.289978,0
1999-04-05,537.289978,537.289978,537.289978,537.289978,537.289978,0
1999-04-06,537.289978,537.289978,537.289978,537.289978,537.289978,0
1999-04-07,562.979980,562.979980,562.979980,562.979980,562.979980,0
1999-04-08,567.849976,567.849976,567.849976,567.849976,567.849976,0
1999-04-09,577.369995,577.369995,577.369995,577.369995,577.369995,0
1999-04-12,569.059998,569.059998,569.059998,569.059998,569.059998,0
1999-04-13,576.500000,576.500000,576.500000,576.500000,576.500000,0
1999-04-14,573.549988,573.549988,573.549988,573.549988,573.549988,0
1999-04-15,580.090027,580.090027,580.090027,580.090027,580.090027,0
1999-04-16,606.890015,606.890015,606.890015,606.890015,606.890015,0
1999-04-19,621.070007,621.070007,621.070007,621.070007,621.070007,0
1999-04-20,602.710022,602.710022,602.710022,602.710022,602.710022,0
1999-04-21,609.659973,609.659973,609.659973,609.659973,609.659973,0
1999-04-22,628.820007,628.820007,628.820007,628.820007,628.820007,0
1999-04-23,627.809998,627.809998,627.809998,627.809998,627.809998,0
1999-04-26,639.380005,639.380005,639.380005,639.380005,639.380005,0
1999-04-27,651.059998,651.059998,651.059998,651.059998,651.059998,0
1999-04-28,639.729980,639.729980,639.729980,639.729980,639.729980,0
1999-04-29,641.270020,641.270020,641.270020,641.270020,641.270020,0
1999-04-30,649.590027,649.590027,649.590027,649.590027,649.590027,0
1999-05-03,650.400024,650.400024,650.400024,650.400024,650.400024,0
1999-05-04,661.280029,661.280029,661.280029,661.280029,661.280029,0
1999-05-05,664.260010,664.260010,664.260010,664.260010,664.260010,0
1999-05-06,663.599976,663.599976,663.599976,663.599976,663.599976,0
1999-05-07,635.599976,635.599976,635.599976,635.599976,635.599976,0
1999-05-10,639.090027,639.090027,639.090027,639.090027,639.090027,0
1999-05-11,628.770020,628.770020,628.770020,628.770020,628.770020,0
1999-05-12,636.080017,636.080017,636.080017,636.080017,636.080017,0
1999-05-13,638.119995,638.119995,638.119995,638.119995,638.119995,0
1999-05-14,628.409973,628.409973,628.409973,628.409973,628.409973,0
1999-05-17,615.320007,615.320007,615.320007,615.320007,615.320007,0
1999-05-18,617.520020,617.520020,617.520020,617.520020,617.520020,0
1999-05-19,606.309998,606.309998,606.309998,606.309998,606.309998,0
1999-05-20,605.210022,605.210022,605.210022,605.210022,605.210022,0
1999-05-21,599.690002,599.690002,599.690002,599.690002,599.690002,0
1999-05-24,607.770020,607.770020,607.770020,607.770020,607.770020,0
1999-05-25,603.330017,603.330017,603.330017,603.330017,603.330017,0
1999-05-26,606.919983,606.919983,606.919983,606.919983,606.919983,0
1999-05-27,601.099976,601.099976,601.099976,601.099976,601.099976,0
1999-05-28,588.380005,588.380005,588.380005,588.380005,588.380005,0
1999-06-01,602.309998,602.309998,602.309998,602.309998,602.309998,0
1999-06-02,606.510010,606.510010,606.510010,606.510010,606.510010,0
1999-06-03,607.020020,607.020020,607.020020,607.020020,607.020020,0
1999-06-04,604.510010,604.510010,604.510010,604.510010,604.510010,0
1999-06-07,624.380005,624.380005,624.380005,624.380005,624.380005,0
1999-06-08,625.479980,625.479980,625.479980,625.479980,625.479980,0
1999-06-09,626.400024,626.400024,626.400024,626.400024,626.400024,0
1999-06-10,624.239990,624.239990,624.239990,624.239990,624.239990,0
1999-06-11,631.419983,631.419983,631.419983,631.419983,631.419983,0
1999-06-14,631.369995,631.369995,631.369995,631.369995,631.369995,0
1999-06-15,627.530029,627.530029,627.530029,627.530029,627.530029,0
1999-06-16,639.270020,639.270020,639.270020,639.270020,639.270020,0
1999-06-17,651.799988,651.799988,651.799988,651.799988,651.799988,0
1999-06-18,651.799988,651.799988,651.799988,651.799988,651.799988,0
1999-06-21,681.640015,681.640015,681.640015,681.640015,681.640015,0
1999-06-22,682.979980,682.979980,682.979980,682.979980,682.979980,0
1999-06-23,681.320007,681.320007,681.320007,681.320007,681.320007,0
1999-06-24,671.539978,671.539978,671.539978,671.539978,671.539978,0
1999-06-25,671.940002,671.940002,671.940002,671.940002,671.940002,0
1999-06-28,675.750000,675.750000,675.750000,675.750000,675.750000,0
1999-06-29,672.590027,672.590027,672.590027,672.590027,672.590027,0
1999-06-30,660.599976,660.599976,660.599976,660.599976,660.599976,0
1999-07-01,660.599976,660.599976,660.599976,660.599976,660.599976,0
1999-07-02,692.659973,692.659973,692.659973,692.659973,692.659973,0
1999-07-06,702.429993,702.429993,702.429993,702.429993,702.429993,0
1999-07-07,696.479980,696.479980,696.479980,696.479980,696.479980,0
1999-07-08,694.830017,694.830017,694.830017,694.830017,694.830017,0
1999-07-09,694.650024,694.650024,694.650024,694.650024,694.650024,0
1999-07-12,686.890015,686.890015,686.890015,686.890015,686.890015,0
1999-07-13,682.750000,682.750000,682.750000,682.750000,682.750000,0
1999-07-14,663.080017,663.080017,663.080017,663.080017,663.080017,0
1999-07-15,671.820007,671.820007,671.820007,671.820007,671.820007,0
1999-07-16,661.489990,661.489990,661.489990,661.489990,661.489990,0
1999-07-19,656.409973,656.409973,656.409973,656.409973,656.409973,0
1999-07-20,663.929993,663.929993,663.929993,663.929993,663.929993,0
1999-07-21,655.219971,655.219971,655.219971,655.219971,655.219971,0
1999-07-22,652.969971,652.969971,652.969971,652.969971,652.969971,0
1999-07-23,639.419983,639.419983,639.419983,639.419983,639.419983,0
1999-07-26,628.239990,628.239990,628.239990,628.239990,628.239990,0
1999-07-27,638.570007,638.570007,638.570007,638.570007,638.570007,0
1999-07-28,641.570007,641.570007,641.570007,641.570007,641.570007,0
1999-07-29,640.469971,640.469971,640.469971,640.469971,640.469971,0
1999-07-30,643.880005,643.880005,643.880005,643.880005,643.880005,0
1999-08-02,656.099976,656.099976,656.099976,656.099976,656.099976,0
1999-08-03,657.989990,657.989990,657.989990,657.989990,657.989990,0
1999-08-04,663.429993,663.429993,663.429993,663.429993,663.429993,0
1999-08-05,647.210022,647.210022,647.210022,647.210022,647.210022,0
1999-08-06,642.789978,642.789978,642.789978,642.789978,642.789978,0
1999-08-09,631.989990,631.989990,631.989990,631.989990,631.989990,0
1999-08-10,615.099976,615.099976,615.099976,615.099976,615.099976,0
1999-08-11,607.750000,607.750000,607.750000,607.750000,607.750000,0
1999-08-12,624.419983,624.419983,624.419983,624.419983,624.419983,0
1999-08-13,615.969971,615.969971,615.969971,615.969971,615.969971,0
1999-08-16,629.739990,629.739990,629.739990,629.739990,629.739990,0
1999-08-17,624.390015,624.390015,624.390015,624.390015,624.390015,0
1999-08-18,634.869995,634.869995,634.869995,634.869995,634.869995,0
1999-08-19,654.750000,654.750000,654.750000,654.750000,654.750000,0
1999-08-20,662.840027,662.840027,662.840027,662.840027,662.840027,0
1999-08-23,663.469971,663.469971,663.469971,663.469971,663.469971,0
1999-08-24,666.500000,666.500000,666.500000,666.500000,666.500000,0
1999-08-25,658.690002,658.690002,658.690002,658.690002,658.690002,0
1999-08-26,664.989990,664.989990,664.989990,664.989990,664.989990,0
1999-08-27,653.969971,653.969971,653.969971,653.969971,653.969971,0
1999-08-30,668.809998,668.809998,668.809998,668.809998,668.809998,0
1999-08-31,659.070007,659.070007,659.070007,659.070007,659.070007,0
1999-09-01,662.119995,662.119995,662.119995,662.119995,662.119995,0
1999-09-02,653.549988,653.549988,653.549988,653.549988,653.549988,0
1999-09-03,644.280029,644.280029,644.280029,644.280029,644.280029,0
1999-09-07,654.700012,654.700012,654.700012,654.700012,654.700012,0
1999-09-08,652.789978,652.789978,652.789978,652.789978,652.789978,0
1999-09-09,677.070007,677.070007,677.070007,677.070007,677.070007,0
